timestamp,x,y,z
605906099,-9.250982,-0.885376,-2.4646955
605906103,-9.222268,-0.8518753,-2.3976939
605906108,-9.313198,-0.86623275,-2.316335
605906114,-9.375414,-0.7896597,-2.239762
605906118,-9.351485,-0.7944455,-1.9861137
605906123,-9.399343,-0.80880296,-2.0148287
605906128,-9.432844,-0.8231604,-1.8712541
605906133,-9.384986,-0.89494765,-1.7659662
605906137,-9.332341,-0.9954498,-1.6415349
605906142,-9.327556,-1.0337363,-1.4788172
605906147,-9.327556,-1.119881,-1.4405307
605906151,-9.327556,-1.1055236,-1.3974583
605906155,-9.327556,-1.1294526,-1.3448143
605906160,-9.308413,-1.1629534,-1.3591717
605906164,-9.356271,-1.0959519,-1.4213874
605906169,-9.399343,-1.0911661,-1.4118158
605906174,-9.485488,-0.99066395,-1.3352427
605906178,-9.447201,-0.99066395,-1.3878866
605906183,-9.619491,-0.89494765,-1.3591717
605906188,-9.667349,-0.84708947,-1.3400285
605906192,-9.710421,-0.8614469,-1.2108115
605906197,-9.94014,-0.8040171,-1.067237
605906201,-10.074143,-0.7513731,-0.7992313
605906206,-10.026285,-0.71787244,-0.7609448
605906211,-10.050214,-0.6748001,-0.4785816
605906215,-10.0932865,-0.78008807,-0.2392908
605906220,-10.088501,-0.78487384,-0.014357449
605906225,-10.11243,-0.8231604,0.13400285
605906229,-10.236861,-0.83751786,0.34936458
605906234,-10.275147,-0.81358874,0.54079723
605906238,-10.351721,-0.6843717,0.75615895
605906243,-10.447436,-0.69872916,0.80880296
605906248,-10.571868,-0.5695121,1.0002356
605906252,-10.5766535,-0.5072965,1.2108115
605906257,-10.705871,-0.51208234,1.3878866
605906263,-10.720228,-0.51208234,1.61282
605906267,-10.830302,-0.57429796,1.7611804
605906272,-10.825516,-0.5072965,1.9430413
605906277,-10.916447,-0.5264398,2.0244002
605906282,-10.954733,-0.6221561,2.2254045
605906286,-10.940375,-0.80880296,2.4599094
605906291,-11.069592,-0.8231604,2.5843408
605906296,-10.99302,-0.96194905,2.7901309
605906300,-10.926019,-1.1533817,3.0342073
605906304,-10.868588,-1.3065279,3.1825678
605906309,-10.796802,-1.4166015,3.3117847
605906313,-10.806373,-1.5410328,3.4027152
605906318,-10.806373,-1.5458187,3.3931437
605906323,-10.973877,-1.4118158,3.306999
605906327,-11.203596,-1.3639576,3.2687125
605906332,-11.361527,-1.4022441,3.330928
605906337,-11.423743,-1.3926725,3.3979294
605906341,-11.538603,-1.3878866,3.4697168
605906346,-11.562531,-1.4692456,3.383572
605906350,-11.548175,-1.5553902,3.3022132
605906355,-11.562531,-1.6367491,3.1969252
605906360,-11.591247,-1.718108,3.0964231
605906364,-11.600819,-1.7946811,3.1634245
605906369,-11.629534,-1.8186102,3.0772798
605906375,-11.596032,-1.9191123,3.0820656
605906379,-11.61039,-2.029186,3.1394954
605906384,-11.634319,-2.2254045,3.3165705
605906389,-11.5721035,-2.4311945,3.3883579
605906394,-11.543388,-2.5843408,3.618077
605906398,-11.619962,-2.6369848,3.699436
605906403,-11.682178,-2.680057,3.6802926
605906408,-11.835323,-2.6178415,3.6085055
605906413,-11.983684,-2.5460541,3.3787863
605906417,-12.160759,-2.526911,3.278284
605906422,-12.371335,-2.3641932,3.2591407
605906427,-12.553196,-2.234976,3.306999
605906432,-12.821201,-2.1823323,3.22564
605906436,-13.127494,-2.0435436,3.4170728
605906441,-13.361999,-1.8616825,3.3787863
605906446,-13.6443615,-1.7228938,3.5080032
605906450,-14.055943,-1.6798215,3.699436
605906454,-14.620668,-1.5697477,4.010514
605906459,-15.051392,-1.4357449,4.398165
605906463,-15.314611,-1.3065279,4.57524
605906468,-15.635262,-1.3735292,4.9150333
605906473,-15.821908,-1.430959,5.154324
605906477,-15.975055,-1.4883888,5.3457565
605906482,-16.204773,-1.5697477,5.604191
605906487,-16.286133,-1.8281817,5.7860518
605906491,-16.271774,-2.0196145,5.9200544
605906496,-16.209558,-2.1823323,5.8626246
605906500,-16.089914,-2.4024796,5.6329055
605906505,-16.099485,-2.5651975,5.3026843
605906510,-15.917624,-2.6465564,5.0921082
605906514,-15.903267,-2.6704855,4.8288884
605906519,-15.970268,-2.5460541,4.685314
605906525,-16.233488,-2.3306925,4.455595
605906529,-16.420135,-1.8664683,3.9674416
605906534,-16.697712,-1.2443122,3.48886
605906539,-17.276796,-0.63651353,3.0102785
605906544,-17.693163,-0.13400285,2.6944146
605906548,-18.0856,0.20100428,2.474267
605906553,-18.353605,0.5934412,2.2301903
605906558,-18.698183,0.8566611,2.0196145
605906562,-19.033192,1.1150951,1.7228938
605906566,-19.22941,1.3591717,1.5171037
605906571,-19.396914,1.5123179,1.2347406
605906575,-19.554846,1.718108,1.0624512
605906580,-19.770206,1.9047549,0.99066395
605906585,-20.071712,2.0244002,0.9763065
605906589,-20.459364,2.1966896,1.0528796
605906594,-20.76087,2.340264,1.1342385
605906599,-21.13895,2.445552,1.6941789
605906603,-21.40217,2.4072654,2.3641932
605906608,-21.387812,2.0866158,3.177782
605906612,-21.153307,1.7516087,3.7616515
605906617,-20.885302,1.40703,4.4890957
605906622,-20.63644,0.9763065,4.943748
605906626,-20.52158,0.48815325,5.3457565
605906631,-20.263145,0.13878867,5.671192
605906637,-19.779778,-0.28236315,5.958341
605906641,-19.49263,-0.45943835,6.250276
605906646,-19.449556,-0.5838696,6.4369226
605906651,-19.430414,-0.54079723,6.412994
605906656,-19.454342,-0.37329367,6.1114874
605906660,-19.506987,-0.18186101,5.5850477
605906665,-19.559631,0.22493336,5.001178
605906670,-19.736706,0.6652284,4.474738
605906674,-19.78935,1.067237,3.7855806
605906678,-19.899424,1.5027462,3.0342073
605906683,-20.306217,1.9430413,2.5891266
605906687,-20.392363,2.4120514,2.1919038
605906692,-20.66994,3.0437791,1.8568966
605906697,-21.225094,3.5845764,1.8521109
605906701,-21.564888,4.0679436,1.9191123
605906706,-21.536173,4.3790216,1.8808258
605906711,-21.670176,4.618313,1.8425392
605906715,-21.57446,4.7283864,1.8568966
605906720,-21.555317,4.967677,1.9143264
605906724,-21.335169,5.21654,1.823396
605906729,-21.215523,5.42233,1.7133222
605906734,-21.019304,5.5563326,1.5410328
605906738,-20.708227,5.6855497,1.277813
605906743,-20.516794,5.723836,1.1342385
605906749,-20.042997,5.805195,0.95237744
605906753,-19.52613,5.790838,0.84230363
605906758,-19.157621,5.8386955,1.0002356
605906763,-18.856115,5.652049,1.1246668
605906768,-18.29139,5.963127,1.3352427
605906772,-17.994669,6.140202,1.3448143
605906777,-17.812807,6.4225655,1.2347406
605906782,-17.602232,6.7862873,1.1773108
605906787,-17.410799,7.087794,1.0815945
605906791,-17.410799,7.461087,1.1581675
605906796,-17.19065,7.686021,1.0863802
605906801,-16.96572,7.968384,0.8566611
605906806,-16.716856,8.174174,0.52165395
605906810,-16.434492,8.32732,0.15793194
605906815,-16.147345,8.135887,-0.105287954
605906820,-15.644834,8.0114565,-0.5551547
605906824,-15.027463,7.896597,-0.9188767
605906828,-14.4483795,8.016242,-1.3687434
605906833,-14.0367985,8.025814,-1.6606783
605906837,-13.515145,7.992313,-2.1057591
605906842,-13.0604925,7.867882,-2.340264
605906847,-12.538838,7.647734,-2.6848428
605906851,-12.002827,7.312727,-2.9097762
605906856,-11.505102,7.1643667,-2.8236315
605906861,-11.112665,6.9633627,-2.6848428
605906865,-10.897304,6.8341455,-2.3115492
605906870,-10.442651,6.8150024,-1.8521109
605906874,-10.021499,6.4656377,-1.536247
605906879,-9.715207,6.2933483,-1.1916683
605906884,-9.332341,6.221561,-0.99066395
605906888,-8.781973,6.063629,-1.2012398
605906893,-8.289034,6.1067014,-1.4261732
605906899,-7.9253116,5.953555,-1.6702498
605906903,-7.6429486,5.757337,-1.9478272
605906908,-7.3031554,6.063629,-2.3211207
605906913,-6.9346476,5.723836,-2.2301903
605906918,-6.5278535,5.6807637,-2.392908
605906922,-5.958341,5.5132604,-2.5077677
605906927,-5.5563326,5.2021823,-2.5604117
605906932,-5.106466,5.0586076,-2.3594074
605906936,-4.685314,4.5465255,-2.2062612
605906940,-4.0679436,4.2545905,-2.3546216
605906945,-3.799938,3.8717253,-2.268477
605906949,-3.6563635,3.464931,-1.9813279
605906954,-3.3644288,3.0581365,-2.0387578
605906959,-2.943277,2.4407663,-2.187118
605906963,-2.708772,2.057901,-2.1057591
605906968,-2.2780485,1.119881,-2.1249025
605906973,-1.9621847,0.33500713,-2.0722585
605906977,-1.4405307,-0.4402951,-2.0196145
605906982,-0.99066395,-1.4022441,-2.0626867
605906986,-0.5360114,-2.3546216,-2.134474
605906991,-0.31107804,-3.436216,-2.0626867
605906996,-0.20100428,-4.264162,-2.1249025
605907000,-0.03828653,-4.8958898,-2.7183435
605907005,0.2392908,-5.704693,-3.3357139
605907010,0.67001426,-6.97772,-3.6659353
605907014,1.2347406,-8.269891,-3.7664373
605907019,1.6558924,-9.495059,-3.929155
605907023,1.718108,-10.476151,-4.5895977
605907028,1.9143264,-11.864038,-5.230897
605907033,2.163189,-13.137066,-6.044486
605907037,2.5412683,-14.434022,-6.700143
605907042,2.9767776,-15.821908,-7.135652
605907048,3.4266443,-16.980076,-7.7625937
605907052,3.8286529,-18.190887,-8.456537
605907057,4.0918727,-19.573988,-9.11698
605907062,4.326378,-20.985804,-9.729565
605907067,4.5465255,-22.22533,-10.026285
605907071,4.9533195,-23.33564,-10.614941
605907076,5.6329055,-24.168371,-11.261025
605907081,6.1306305,-24.713955,-11.634319
605907085,6.5852833,-25.24518,-12.218188
605907089,6.7527866,-25.26911,-12.6584835
605907094,6.6809993,-25.082462,-13.0509205
605907098,6.5852833,-24.8001,-13.5438595
605907103,6.3172774,-24.307161,-13.673077
605907108,5.829124,-23.78072,-13.620433
605907112,5.3074703,-23.407427,-13.16578
605907117,4.7714586,-22.857058,-12.768558
605907123,4.0153,-22.24926,-12.347405
605907127,3.0916374,-21.40217,-11.81618
605907132,1.9191123,-20.693869,-11.380671
605907137,0.703515,-19.956854,-10.868588
605907142,-0.4402951,-19.128908,-10.447436
605907146,-1.6271775,-18.30096,-10.064571
605907151,-2.708772,-17.59266,-9.73435
605907156,-3.7425082,-17.118864,-9.490273
605907161,-4.78103,-16.697712,-9.270126
605907165,-5.733408,-16.305275,-9.136123
605907170,-6.4799953,-16.137772,-9.049978
605907175,-7.1739383,-15.874553,-9.222268
605907180,-7.681235,-15.735764,-9.52856
605907184,-8.241176,-15.879338,-9.88271
605907189,-8.820259,-16.10427,-10.1842165
605907194,-9.456773,-16.329205,-10.619726
605907198,-9.920997,-16.511066,-11.366313
605907202,-10.428293,-16.86043,-12.151187
605907207,-11.385457,-17.300726,-12.936061
605907211,-12.452694,-17.779306,-13.6443615
605907216,-13.72572,-18.396677,-14.271304
605907221,-15.290683,-18.90876,-14.998748
605907225,-17.14758,-19.511772,-15.80755
605907230,-19.478271,-20.205715,-16.798214
605907235,-22.105684,-20.880516,-17.611803
605907239,-24.857529,-21.58403,-18.473251
605907244,-27.85345,-22.373692,-19.45913
605907248,-30.744083,-23.086777,-20.693869
605907253,-33.86922,-23.881224,-22.292332
605907258,-37.27194,-24.74267,-24.039154
605907262,-39.88978,-24.584738,-25.690262
605907267,-44.843098,-27.078148,-27.810377
605907273,-49.408768,-27.585445,-30.05014
605907277,-53.649,-27.973095,-32.519623
605907282,-58.3726,-28.547394,-34.548805
605907287,-62.94784,-29.092978,-36.094627
605907292,-67.67144,-29.91135,-37.310223
605907296,-72.060036,-30.997732,-38.119026
605907301,-77.27657,-32.419117,-38.79861
605907306,-83.3402,-33.51507,-38.91347
605907310,-88.42753,-34.41002,-40.01421
605907314,-93.251625,-34.893387,-40.765583
605907319,-99.01854,-35.319324,-40.933086
605907323,-103.550705,-34.97953,-40.866085
605907328,-107.10178,-35.410255,-40.64115
605907333,-109.24583,-37.032646,-41.00966
605907337,-111.37073,-39.171906,-42.282684
605907342,-113.89285,-41.966824,-44.134796
605907347,-117.53964,-44.752167,-45.211605
605907351,-121.598015,-46.470276,-44.981888
605907356,-126.838486,-47.05893,-44.9771
605907360,-132.66762,-46.20227,-44.89574
605907365,-137.35292,-44.331017,-45.934265
605907370,-141.90424,-42.03861,-47.90602
605907374,-144.20143,-39.01876,-50.097923
605907379,-145.35002,-34.745026,-49.96392
605907384,-144.38329,-29.126478,-48.86797
605907388,-142.95233,-23.713718,-47.054146
605907393,-139.56876,-19.234196,-44.469803
605907397,-133.32327,-14.137301,-44.02951
605907402,-126.90549,-11.069592,-45.62797
605907407,-119.46833,-8.786758,-47.24079
605907411,-111.509514,-7.365371,-48.872753
605907416,-104.16329,-7.9875274,-49.695915
605907421,-96.54427,-11.600819,-49.691128
605907425,-88.5711,-16.879574,-50.681793
605907430,-81.512024,-23.148993,-50.772724
605907434,-74.78795,-28.159742,-50.657864
605907439,-72.39026,-33.99844,-50.672222
605907444,-69.025826,-36.668922,-51.5911
605907448,-66.283554,-39.411198,-51.60067
605907453,-64.91481,-40.191284,-51.6246
605907458,-64.3453,-40.133854,-51.19866
605907462,-64.25437,-39.72706,-50.772724
605907467,-65.039246,-38.669395,-50.00221
605907471,-66.690346,-36.41049,-49.399193
605907476,-69.22683,-33.548573,-50.318073
605907481,-71.03587,-28.55218,-49.121616
605907485,-72.68697,-24.297588,-49.777275
605907490,-73.46228,-20.49765,-49.86342
605907495,-73.567566,-17.654877,-49.590626
605907499,-74.00786,-16.056414,-49.021114
605907504,-72.576904,-15.108822,-47.958664
605907508,-71.1268,-15.175823,-46.771782
605907513,-69.269905,-15.429471,-45.96298
605907518,-67.59487,-16.199987,-45.01539
605907522,-66.317055,-16.573282,-43.75193
605907527,-65.49868,-16.338776,-42.33533
605907533,-64.374016,-16.15213,-39.961567
605907537,-63.124916,-15.941554,-37.07093
605907542,-62.000248,-15.740549,-34.022366
605907547,-60.612362,-16.051628,-30.89723
605907552,-59.363262,-14.261732,-28.303316
605907556,-57.60687,-14.754671,-25.077677
605907561,-55.142174,-13.6443615,-23.22078
605907566,-52.667908,-13.5438595,-20.52158
605907571,-50.59565,-12.8594885,-18.43975
605907575,-48.279312,-12.103329,-16.11863
605907580,-47.350864,-10.390007,-13.792723
605907585,-45.101532,-8.85376,-11.897539
605907590,-43.814148,-8.691042,-9.930569
605907594,-41.962036,-7.317513,-7.867882
605907599,-40.511932,-6.9968634,-5.675978
605907604,-39.435127,-5.5563326,-3.7329366
605907609,-37.946735,-3.776009,-3.9147975
605907613,-37.22408,-2.5939124,-3.5989337
605907618,-36.960857,-2.4790528,-1.5745336
605907623,-35.864906,-2.4838386,0.36372203
605907628,-33.969723,-3.201711,2.392908
605907632,-31.95968,-2.914562,3.0533507
605907637,-30.327717,-2.4934103,3.306999
605907642,-28.90633,-3.6085055,4.4220943
605907646,-27.580658,-3.7281508,4.9868207
605907650,-25.939123,-4.3646646,5.8434815
605907655,-24.359804,-5.283541,6.8532887
605907659,-22.914488,-5.9296265,7.8487387
605907664,-21.612745,-6.345992,8.513967
605907669,-20.689083,-6.3651357,8.959048
605907673,-19.70799,-6.2550616,8.992549
605907678,-18.760399,-6.3124914,8.930333
605907684,-17.712305,-6.264633,8.944691
605907688,-17.071007,-6.264633,9.160052
605907693,-16.530209,-6.125845,9.408915
605907698,-16.051628,-5.814767,9.466345
605907703,-15.692691,-5.527618,9.6003475
605907707,-15.415114,-5.3313994,9.806137
605907712,-14.936532,-4.891104,9.777423
605907717,-14.194731,-4.6709566,9.834852
605907721,-13.697006,-4.6039553,9.930569
605907725,-13.007849,-4.5417395,10.098072
605907730,-12.218188,-4.556097,10.327791
605907734,-11.457244,-4.718815,10.782444
605907739,-10.796802,-4.891104,11.409386
605907744,-10.088501,-5.0107493,11.993256
605907748,-9.380199,-5.1160374,12.419193
605907753,-8.6048975,-5.135181,12.696771
605907758,-8.0306,-5.1638956,12.964776
605907762,-7.4515157,-5.0825367,13.16578
605907767,-6.7480006,-4.943748,13.117922
605907771,-6.1306305,-4.8576035,13.031777
605907776,-5.6424775,-4.4986672,12.945633
605907781,-5.1638956,-4.292877,12.81163
605907785,-4.8097453,-4.0248713,12.782915
605907790,-4.493881,-3.8621538,12.591482
605907796,-4.1732316,-3.5319324,12.328262
605907800,-3.8908687,-3.2734983,12.270833
605907805,-3.3787863,-3.3165705,12.208617
605907810,-2.8475606,-3.306999,12.299547
605907815,-2.3881223,-3.3883579,12.428764
605907819,-1.8903974,-3.2687125,12.285191
605907824,-1.3496002,-3.2112827,12.155973
605907829,-1.0098072,-3.0389934,12.074615
605907833,-0.6460852,-2.8762755,11.993256
605907837,-0.32064968,-2.6752713,11.883182
605907842,-0.057429794,-2.579555,12.02197
605907846,0.21536173,-2.4599094,12.203832
605907851,0.40679437,-2.3641932,12.390478
605907856,0.5934412,-2.2254045,12.443122
605907860,0.9140909,-2.134474,12.510123
605907865,1.2155973,-2.1296883,12.4670515
605907871,1.4644598,-1.9813279,12.438336
605907875,1.7851094,-1.9191123,12.270833
605907880,2.0196145,-1.899969,11.954968
605907885,2.2589052,-1.823396,11.730036
605907890,2.5077677,-1.6941789,11.428529
605907894,2.6944146,-1.6989647,11.131808
605907899,2.938491,-1.61282,10.906875
605907904,3.1347096,-1.5697477,10.543153
605907908,3.1825678,-1.3878866,10.2847185
605907912,3.330928,-1.3831009,10.098072
605907917,3.4170728,-1.2395264,9.930569
605907921,3.5606472,-1.2347406,9.7917795
605907926,3.7425082,-1.1390243,9.557275
605907931,3.9004402,-0.9763065,9.490273
605907935,3.9961565,-0.9858781,9.456773
605907940,4.0918727,-0.9093051,9.43763
605907946,4.0727296,-0.8518753,9.571632
605907950,4.1062303,-0.7226582,9.6003475
605907955,4.063158,-0.6556568,9.763065
605907960,4.1349454,-0.57429796,9.834852
605907965,4.158874,-0.5025107,9.863567
605907969,4.268948,-0.55036885,9.897068
605907974,4.3838077,-0.57429796,9.853995
605907979,4.292877,-0.40679437,9.719993
605907983,4.36945,-0.2584341,9.533346
605907987,4.42688,-0.17228939,9.365842
605907992,4.3550925,-0.08135887,9.260554
605907996,4.1732316,0.014357449,9.284483
605908001,4.0296574,0.028714897,9.289269
605908006,3.8286529,0.014357449,9.303627
605908010,3.5558615,0.03828653,9.356271
605908015,3.5080032,0.009571632,9.52856
605908020,3.2591407,0.0,9.652991
605908024,3.0677083,-0.19143265,9.839638
605908029,3.072494,-0.17707519,9.868353
605908033,2.9815636,-0.071787246,9.82528
605908038,2.785345,-0.12921704,9.949712
605908043,2.6226273,-0.27757734,10.122002
605908047,2.5364826,-0.22493336,9.987998
605908052,2.4934103,-0.27757734,9.9927845
605908058,2.3259068,-0.40200856,9.973641
605908062,2.029186,-0.33022133,9.834852
605908067,1.9095407,-0.416366,9.719993
605908072,1.6367491,-0.3828653,9.643419
605908077,1.3113136,-0.32064968,9.408915
605908081,1.0241647,-0.33500713,9.361056
605908086,0.7657306,-0.32064968,9.121766
605908091,0.38765112,-0.27279153,8.949476
605908095,0.2919348,-0.27279153,8.767615
605908099,0.22014755,-0.2919348,8.399107
605908104,0.37329367,-0.5599405,8.088029
605908108,0.40200856,-0.48815325,7.9013824
605908113,0.6173703,-0.64129937,7.542446
605908118,0.6748001,-0.8231604,7.317513
605908122,0.6795859,-0.7705164,7.317513
605908127,0.63172776,-0.7896597,6.9107184
605908132,0.6748001,-0.7657306,6.633141
605908136,0.39722276,-0.7418015,6.432137
605908141,0.2680057,-0.72744405,6.092344
605908145,0.12443122,-0.7418015,5.8434815
605908150,-0.019143265,-0.71787244,5.5084743
605908155,-0.37807947,-0.57908374,5.173467
605908159,-0.68915755,-0.42115182,4.8576035
605908164,-1.0337363,-0.22971918,4.5178103
605908169,-1.3160994,-0.004785816,4.2306614
605908173,-1.5793194,0.27757734,4.020086
605908178,-2.005257,0.46422416,3.9100118
605908182,-2.2589052,0.6939433,3.7377224
605908187,-2.5891266,0.98109233,3.670721
605908192,-2.9767776,1.0911661,3.6132913
605908196,-3.0772798,1.2299547,3.43143
605908201,-3.172996,1.3639576,3.172996
605908207,-3.2639267,1.3113136,3.01985
605908211,-3.3500714,1.277813,2.6656997
605908216,-3.2208543,1.3400285,2.0961876
605908221,-3.172996,1.2538838,1.3448143
605908226,-3.1825678,1.2969562,0.5312256
605908230,-3.1107805,1.1725249,-0.052643977
605908235,-3.1682103,1.1150951,-0.650871
605908240,-3.0102785,1.2538838,-1.3591717
605908245,-3.1059947,1.4166015,-2.0531151
605908249,-3.2878556,1.6941789,-2.6465564
605908254,-3.6611493,2.000471,-3.3022132
605908259,-3.905226,2.445552,-3.95787
605908264,-4.345521,2.8762755,-4.331164
605908268,-4.6996713,3.2112827,-4.580026
605908273,-4.9820347,3.5462897,-4.761887
605908278,-5.4319015,3.7807949,-4.9102473
605908282,-5.77648,3.9100118,-5.0442505
605908286,-5.9679127,4.020086,-5.0203214
605908291,-6.09713,3.9482985,-5.053822
605908295,-6.058843,3.8095098,-5.0203214
605908300,-6.2885623,3.6563635,-4.9102473
605908305,-6.4417086,3.5989337,-4.757101
605908309,-6.6857853,3.541504,-4.6757426
605908314,-6.968148,3.5750046,-4.6470275
605908320,-7.2840123,3.6898644,-4.824103
605908324,-7.523303,3.7090075,-5.1686816
605908329,-7.8248096,3.723365,-5.757337
605908334,-8.083243,3.8334389,-6.4369226
605908339,-8.423037,3.799938,-7.207439
605908343,-8.76283,3.9722273,-8.088029
605908348,-9.069121,4.16366,-8.982977
605908353,-9.317985,4.225876,-9.906639
605908357,-9.552489,4.268948,-10.892518
605908361,-9.58599,4.3359494,-11.591247
605908366,-9.609919,4.5225964,-12.237332
605908370,-9.777423,4.7044573,-12.66327
605908375,-9.9927845,4.9581056,-12.983919
605908380,-10.303863,5.340971,-13.175352
605908384,-10.495295,5.6568346,-13.395499
605908389,-10.748943,5.8386955,-13.481645
605908394,-11.007378,6.063629,-13.524716
605908398,-11.170095,6.226347,-13.639576
605908403,-11.4046,6.355564,-13.72572
605908407,-11.619962,6.2550616,-13.586932
605908412,-11.844895,6.144988,-13.419429
605908417,-11.954968,6.0014133,-13.22321
605908421,-12.093758,5.747765,-13.089208
605908426,-12.246903,5.460616,-13.012634
605908431,-12.385693,5.2739697,-13.041349
605908435,-12.543624,5.0968943,-13.041349
605908440,-12.768558,5.049036,-13.041349
605908444,-12.993491,5.005964,-13.117922
605908449,-13.127494,5.0586076,-13.237568
605908454,-13.285426,5.3026843,-13.366785
605908458,-13.438572,5.379257,-13.567789
605908463,-13.759221,5.546761,-13.649148
605908469,-14.16123,5.752551,-13.854938
605908473,-14.314376,5.915269,-13.821437
605908478,-14.692455,6.140202,-14.175588
605908483,-15.175823,6.1354165,-14.242589
605908488,-15.39597,6.30292,-14.453165
605908492,-15.6256895,6.3651357,-14.764243
605908497,-15.869766,6.432137,-15.003533
605908502,-16.032484,6.609212,-15.137537
605908506,-16.400991,6.872432,-15.324183
605908510,-16.745571,7.207439,-15.563475
605908515,-16.822144,7.6333766,-15.879338
605908519,-16.755142,7.8822393,-16.056414
605908524,-16.692926,8.155031,-16.444065
605908529,-16.721642,8.360821,-16.582853
605908533,-16.731213,8.451752,-16.640284
605908538,-16.65464,8.571397,-16.783857
605908543,-16.625925,8.571397,-16.30049
605908547,-16.534994,8.896832,-16.410564
605908552,-16.109056,9.207911,-17.008791
605908556,-15.754907,8.786758,-17.12365
605908561,-15.089679,8.753258,-17.071007
605908566,-14.72117,8.7389,-16.788643
605908570,-14.122944,8.7389,-16.444065
605908575,-14.27609,8.413465,-16.080343
605908581,-13.965012,8.188532,-15.745336
605908585,-13.8453665,8.49961,-15.218896
605908590,-13.797508,8.394321,-14.879103
605908595,-13.716149,8.628826,-14.362234
605908600,-13.237568,8.810688,-14.099014
605908604,-13.309355,9.533346,-13.007849
605908609,-14.185159,9.58599,-11.940612
