timestamp,x,y,z
605906192,13.965,-19.32,-2.1
605906197,14.07,-20.615,-2.1
605906201,14.315001,-22.47,-1.925
605906206,14.945,-23.94,-1.155
605906211,15.82,-25.165,-0.175
605906215,16.625,-26.145,1.085
605906220,17.710001,-26.985,1.82
605906225,19.075,-27.825,2.38
605906229,21.07,-28.315,2.73
605906234,23.415,-28.56,2.835
605906238,26.39,-29.19,2.66
605906243,28.455,-29.855,2.835
605906248,29.89,-30.380001,3.22
605906252,31.43,-30.59,4.445
605906257,33.18,-30.8,5.845
605906263,35.56,-31.64,7.105
605906267,38.01,-33.495,7.875
605906272,40.11,-35.385,8.645
605906277,42.56,-37.1,9.835
605906282,45.15,-38.675,11.305
605906286,47.635,-40.075,12.985
605906291,50.995,-41.125,14.945
605906296,55.895,-41.055,17.185
605906300,61.915,-40.04,19.285
605906304,68.495,-39.445,20.755
605906309,75.46,-39.795002,21.665
605906313,82.565,-40.565,22.61
605906318,88.865,-41.58,23.345
605906323,93.975,-42.98,24.01
605906327,97.965004,-43.96,24.92
605906332,101.15,-45.045002,26.460001
605906337,103.565,-46.375,28.07
605906341,105.840004,-48.16,30.275
605906346,108.29,-50.225,32.725
605906350,110.355,-52.535,35.105
605906355,112.14,-54.25,37.275
605906360,114.555,-54.425,39.585
605906364,118.265,-53.165,41.65
605906369,123.375,-51.345,43.89
605906375,128.66,-49.49,46.06
605906379,133.035,-47.81,47.845
605906384,135.59,-47.46,49.105
605906389,136.465,-49.105,49.98
605906394,136.43001,-51.975,50.225
605906398,136.15,-56.28,49.385
605906403,136.29,-61.285,48.265
605906408,137.375,-66.64,47.32
605906413,138.705,-70.77,46.27
605906417,139.65,-73.36,46.06
605906422,139.615,-75.46,46.27
605906427,139.125,-77.42,46.515
605906432,139.265,-78.89,46.41
605906436,139.475,-80.325,45.99
605906441,140.42,-82.775,46.34
605906446,141.015,-85.54,47.11
605906450,140.84,-88.445,48.79
605906454,140.735,-91.49,51.065
605906459,141.575,-94.955,54.46
605906463,143.745,-98.315,58.835
605906468,147.14,-100.835,64.47
605906473,151.655,-103.11,70.175
605906477,156.8,-105.56,75.145
605906482,161.875,-108.185,79.765
605906487,167.02,-110.915,84.91
605906491,173.25,-112.7,90.86
605906496,182.28,-112.595,96.565
605906500,193.025,-111.65,101.29
605906505,203.175,-110.005,104.895
605906510,211.365,-108.85,107.205
605906514,216.755,-109.48,108.115
605906519,220.15,-111.93,108.325
605906525,222.845,-115.64,107.835
605906529,224.385,-120.26,107.135
605906534,224.945,-124.705,107.205
605906539,224.56,-128.59,108.64
605906544,222.6,-131.635,111.93
605906548,219.52,-133.595,115.885
605906553,215.88,-135.695,120.155
605906558,211.4,-137.97,124.67
605906562,206.465,-140.91,129.045
605906566,200.795,-143.605,134.05
605906571,194.25,-146.23,139.335
605906575,186.34,-149.345,144.76
605906580,177.45,-152.32,149.765
605906585,168.63,-155.75,154.525
605906589,159.53,-158.76,159.775
605906594,149.94,-161.91,165.48
605906599,139.58,-165.9,171.5
605906603,130.2,-170.065,180.39
605906608,122.71,-173.215,190.82
605906612,118.86,-176.015,200.445
605906617,117.285,-179.06,207.865
605906622,118.335,-182.455,212.8
605906626,122.5,-184.485,216.755
605906631,127.435,-186.34,219.065
605906637,131.985,-188.37,221.16501
605906641,136.955,-190.855,222.11
605906646,142.8,-194.775,220.885
605906651,149.38,-199.29,218.785
605906656,157.01,-202.51,217.105
605906660,164.5,-204.995,215.6
605906665,171.325,-206.92,214.83
605906670,177.17,-206.78,215.005
605906674,181.335,-205.415,215.74
605906678,183.19,-204.225,217.63
605906683,182.77,-203.385,221.06
605906687,180.81,-203.63,226.485
605906692,177.45,-205.38,232.645
605906697,171.255,-207.515,240.345
605906701,164.955,-210.21,250.91501
605906706,158.2,-212.73,261.835
605906711,150.29,-215.355,271.635
605906715,141.54,-218.995,280.385
605906720,132.23,-224.175,288.61002
605906724,123.41,-230.02,296.24
605906729,114.345,-234.78,303.52
605906734,104.58,-238.105,310.135
605906738,95.340004,-240.065,315.73502
605906743,87.08,-240.1,320.74
605906749,80.675,-238.56,325.885
605906753,75.215004,-236.6,330.12
605906758,69.86,-235.27,332.605
605906763,64.505,-234.57,333.375
605906768,57.785,-236.565,331.94
605906772,49.525,-239.96,330.715
605906777,43.12,-242.06,330.12
605906782,39.865,-241.325,330.33
605906787,39.515,-238.315,331.205
605906791,40.670002,-234.675,332.78
605906796,42.385,-230.79001,336.49
605906801,43.96,-226.31,341.74
605906806,44.065,-222.11,347.41
605906810,42.56,-218.785,353.43
605906815,39.375,-216.58,359.1
605906820,33.705,-215.985,363.125
605906824,26.565,-215.25,366.66
605906828,19.565,-215.18001,369.25
605906833,12.53,-215.39,371.35
605906837,5.46,-214.41,373.975
605906842,-2.59,-213.675,376.32
605906847,-11.375,-213.465,378.63
605906851,-19.635,-211.715,382.23502
605906856,-26.985,-209.05501,384.3
605906861,-33.81,-206.36,384.86002
605906865,-40.32,-203.385,385.56
605906870,-45.255,-201.88,386.61002
605906874,-49.315,-201.915,386.645
605906879,-52.920002,-203.35,385.7
605906884,-54.6,-206.29,384.65
605906888,-54.285,-208.11,384.475
605906893,-54.075,-208.845,384.685
605906899,-54.845,-210.42,383.425
605906903,-57.12,-210.80501,385.0
605906908,-57.995,-212.835,382.725
605906913,-58.94,-210.035,382.13
605906918,-58.45,-207.06,380.765
605906922,-58.94,-203.0,378.63
605906927,-60.34,-199.01,377.79
605906932,-60.025,-195.755,375.795
605906936,-58.8,-192.43001,374.85
605906940,-56.63,-189.665,373.73
605906945,-55.265,-187.635,371.7
605906949,-51.1,-184.275,370.965
605906954,-41.72,-178.045,371.595
605906959,-30.205,-169.435,372.085
605906963,-20.72,-162.015,371.0
605906968,-14.7,-157.955,368.69
605906973,-11.76,-155.365,365.33
605906977,-9.03,-154.07,360.885
605906982,-5.145,-153.615,354.55
605906986,-1.4,-154.7,346.955
605906991,2.52,-156.905,338.415
605906996,10.43,-157.92,329.28
605907000,23.555,-155.085,321.51
605907005,37.485,-149.485,315.35
605907010,46.06,-144.515,309.96
605907014,48.475,-142.45,303.905
605907019,48.93,-143.43001,294.84
605907023,52.78,-143.745,283.78
605907028,60.27,-140.28,273.35
605907033,70.385,-134.155,264.425
605907037,79.065,-128.275,255.57
605907042,84.175,-124.005,244.825
605907048,87.01,-121.03,231.91
605907052,89.635,-117.04,218.05
605907057,93.94,-110.6,203.945
605907062,99.085,-102.305,189.105
605907067,104.37,-92.05,173.18001
605907071,109.69,-81.445,156.065
605907076,112.63,-72.275,136.99
605907081,112.63,-63.84,115.465004
605907085,111.58,-55.335,92.505
605907089,110.25,-45.43,67.76
605907094,109.305,-33.81,41.265
605907098,107.45,-21.525,14.7
605907103,102.76,-8.155,-12.04
605907108,95.55,5.46,-39.725
605907112,87.29,19.355,-67.83
605907117,79.52,32.48,-96.845
605907123,73.955,44.66,-126.98
605907127,72.555,58.38,-157.08
605907132,74.305,72.73,-186.13
605907137,77.665,85.715004,-212.94
605907142,81.795,95.62,-236.985
605907146,85.855,103.285,-258.545
605907151,90.265,108.955,-276.92
605907156,95.340004,112.455,-292.53
605907161,100.135,112.735,-306.39
605907165,103.81,110.705,-318.675
605907170,107.03,108.325,-329.035
605907175,111.16,106.645,-338.975
605907180,115.115,105.98,-349.23
605907184,117.81,105.28,-360.22
605907189,119.56,104.475,-372.4
605907194,120.33,104.405,-385.98
605907198,121.065,105.735,-400.925
605907202,122.395004,109.025,-418.04
605907207,123.655,113.715004,-438.06
605907211,124.355,120.33,-461.09
605907216,125.37,128.55501,-486.78
605907221,127.785,137.585,-514.465
605907225,130.55,147.63,-544.25
605907230,134.785,157.465,-575.68
605907235,140.49,167.72,-606.2
605907239,145.565,178.29,-636.79
605907244,149.87,188.16,-667.24
605907248,154.80501,197.54,-696.675
605907253,158.655,206.955,-725.515
605907258,162.75,217.245,-753.2
605907262,168.175,228.13,-776.09
605907267,167.93001,236.565,-798.735
605907273,165.515,247.8,-824.355
605907277,155.75,262.185,-856.31
605907282,139.86,278.81,-884.835
605907287,121.065,297.605,-908.705
605907292,99.05,318.885,-930.825
605907296,77.035,343.14,-950.95
605907301,54.285,367.71,-970.09503
605907306,27.02,387.03,-983.325
605907310,-7.4900002,398.79,-987.525
605907314,-49.455,410.69,-986.16003
605907319,-88.865,430.36002,-977.09503
605907323,-109.340004,466.69,-957.005
605907328,-108.43,516.495,-930.895
605907333,-95.795,568.015,-905.52
605907337,-81.55,613.725,-893.235
605907342,-71.05,654.675,-897.33
605907347,-61.74,700.175,-917.49
605907351,-45.5,745.57,-952.77
605907356,-23.065,785.33,-998.655
605907360,4.83,814.34503,-1043.14
605907365,26.53,824.145,-1079.12
605907370,31.29,811.51,-1101.9401
605907374,14.385,780.395,-1111.81
605907379,-31.605,727.51,-1112.125
605907384,-106.75,654.43,-1105.86
605907388,-212.31,577.64,-1111.285
605907393,-301.315,491.82,-1073.52
605907397,-398.72,415.275,-1023.75
605907402,-502.67,337.47,-974.155
605907407,-631.96,265.72,-914.48
605907411,-770.21,212.485,-841.855
605907416,-891.135,190.505,-751.485
605907421,-973.14,199.57,-642.18
605907425,-999.84503,239.015,-529.025
605907430,-980.07,296.17,-421.26
605907434,-922.39,359.205,-324.73
605907439,-840.07,418.39,-248.36
605907444,-743.855,482.965,-190.715
605907448,-648.865,549.64,-148.33
605907453,-563.08,603.26,-124.285
605907458,-486.045,655.48,-113.05
605907462,-419.72,706.055,-111.020004
605907467,-371.73502,749.875,-118.020004
605907471,-341.355,783.23,-132.65
605907476,-332.99,800.31,-153.09
605907481,-331.975,806.68,-157.43001
605907485,-337.96,796.04,-158.375
605907490,-355.98502,774.515,-148.4
605907495,-383.425,746.585,-132.16
605907499,-422.625,713.265,-117.775
605907504,-448.14,679.42,-84.56
605907508,-467.95,649.355,-47.53
605907513,-483.73502,622.895,-16.835001
605907518,-493.815,607.39,14.63
605907522,-503.79,594.51,39.865
605907527,-508.375,587.72003,61.53
605907533,-500.95502,591.5,85.365
605907537,-482.86002,599.655,107.520004
605907542,-457.835,608.23,126.21
605907547,-426.615,614.565,141.89
605907552,-385.665,619.71,154.875
605907556,-352.135,625.275,167.86
605907561,-318.01,625.485,180.88
605907566,-293.51,618.38,190.82
605907571,-284.585,603.4,193.34
605907575,-288.68,581.385,185.57
605907580,-293.16,551.215,172.48
605907585,-310.31,508.62,157.465
605907590,-343.77,464.73,149.135
605907594,-362.005,430.465,146.86
605907599,-355.39,402.815,148.645
605907604,-341.215,382.41,149.38
605907609,-319.515,361.375,147.315
605907613,-291.585,360.29,152.95
605907618,-255.01,378.035,165.235
605907623,-224.49,397.53,174.16
605907628,-208.88,408.31,176.575
605907632,-198.485,409.325,170.345
605907637,-194.25,407.225,164.08
605907642,-192.57,404.25,157.85
605907646,-188.37,399.875,156.52
605907650,-181.09,397.215,159.39
605907655,-168.0,395.22,163.345
605907659,-150.255,392.63,165.55
605907664,-130.83,387.975,165.62
605907669,-112.63,379.96,164.15
605907673,-98.035,369.32,163.975
605907678,-88.095,356.195,165.30501
605907684,-81.235,341.215,164.43001
605907688,-78.085,324.765,161.105
605907693,-76.72,306.705,156.52
605907698,-76.125,287.14,151.83
605907703,-75.6,266.77,147.875
605907707,-72.695,248.22,145.74
605907712,-65.45,231.98,145.95
605907717,-56.98,218.4,147.14
605907721,-48.195,206.045,147.91
605907725,-39.97,195.05501,148.505
605907730,-32.235,185.885,148.855
605907734,-24.535,179.025,148.75
605907739,-16.555,173.285,147.525
605907744,-7.77,168.21,144.48
605907748,1.715,163.31,139.79
605907753,10.08,158.48,134.61
605907758,16.975,153.02,128.52
605907762,22.12,146.265,121.31
605907767,24.885,137.865,113.68
605907771,25.795,127.89,105.98
605907776,26.285,117.32,98.315
605907781,25.41,106.225,91.49
605907785,23.8,94.465004,85.89
605907790,23.135,82.39,82.25
605907796,23.73,71.33,79.555
605907800,23.94,61.285,78.05
605907805,23.66,52.185,78.26
605907810,25.165,45.01,78.47
605907815,27.3,39.095,77.49
605907819,29.68,33.215,75.46
605907824,31.57,27.93,72.73
605907829,33.075,23.275,69.895
605907833,33.985,19.74,67.27
605907837,34.615,17.045,64.96
605907842,35.21,14.875,62.44
605907846,36.19,12.95,59.920002
605907851,38.255,10.675,56.98
605907856,40.915,8.225,54.285
605907860,43.75,6.475,52.185
605907865,46.97,4.655,50.33
605907871,49.805,2.31,47.985
605907875,51.905,-0.805,45.115
605907880,52.85,-4.655,42.21
605907885,52.465,-9.24,38.920002
605907890,50.96,-14.525,35.07
605907894,48.37,-20.58,31.115
605907899,45.08,-26.95,27.16
605907904,41.65,-32.795002,23.38
605907908,38.920002,-37.415,19.915
605907912,37.31,-40.18,16.45
605907917,36.12,-42.63,12.915
605907921,34.51,-45.01,9.03
605907926,32.865,-47.775,5.075
605907931,31.08,-51.1,0.595
605907935,28.56,-54.915,-4.165
605907940,25.725,-59.115,-8.82
605907946,23.24,-62.79,-13.02
605907950,21.49,-65.94,-16.835001
605907955,20.16,-68.495,-20.44
605907960,19.53,-70.595,-23.73
605907965,19.285,-72.975,-27.335001
605907969,19.39,-75.355,-31.675
605907974,19.635,-77.49,-36.75
605907979,18.27,-80.71,-42.77
605907983,14.035,-85.575,-49.455
605907987,8.295,-90.86,-56.105
605907992,2.66,-95.76,-62.09
605907996,-2.03,-99.855,-67.305
605908001,-5.39,-102.865,-71.68
605908006,-7.105,-104.79,-75.04
605908010,-7.28,-105.07,-77.105
605908015,-6.3,-104.685,-78.155
605908020,-4.165,-104.090004,-79.345
605908024,-1.26,-103.635,-80.675
605908029,3.85,-102.83,-81.375
605908033,9.625,-101.57,-82.6
605908038,14.595,-100.31,-83.615
605908043,20.615,-100.135,-83.65
605908047,25.865,-101.15,-83.825
605908052,30.065,-102.27,-83.58
605908058,34.86,-104.055,-83.93
605908062,39.69,-106.54,-84.07
605908067,44.625,-109.97,-84.105
605908072,49.98,-113.925,-83.93
605908077,55.475,-117.915,-83.405
605908081,60.9,-121.590004,-81.97
605908086,66.01,-125.23,-79.415
605908091,70.875,-128.24,-75.81
605908095,74.935,-130.76,-70.665
605908099,78.505,-133.245,-64.54
605908104,81.55,-136.15,-58.135002
605908108,83.86,-140.07,-56.455
605908113,86.485,-144.445,-56.28
605908118,88.69,-149.24,-55.335
605908122,91.245,-153.405,-59.64
605908127,92.61,-159.74,-64.225
605908132,93.52,-165.48,-69.090004
605908136,94.85,-169.33,-74.13
605908141,96.565,-173.39,-79.24
605908145,98.63,-177.24,-84.455
605908150,100.625,-180.81,-90.3
605908155,102.62,-184.45,-96.18
605908159,105.105,-187.705,-101.15
605908164,108.01,-190.785,-105.42
605908169,110.95,-193.34,-108.605
605908173,114.345,-196.35,-110.495
605908178,118.51,-200.235,-111.545
605908182,123.375,-205.345,-111.895004
605908187,127.26,-211.4,-112.35
605908192,131.145,-217.63,-111.79
605908196,137.025,-223.65,-109.55
605908201,144.445,-228.34,-107.45
605908207,152.285,-232.785,-106.365
605908211,159.67,-238.07,-105.14
605908216,166.075,-243.845,-103.95
605908221,170.975,-249.235,-102.76
605908226,174.265,-253.995,-102.655
605908230,175.735,-258.475,-103.775
605908235,175.35,-263.515,-105.805
605908240,173.075,-269.325,-108.78
605908245,169.085,-274.715,-112.7
605908249,164.325,-278.845,-117.145004
605908254,160.3,-282.48502,-121.765
605908259,157.535,-285.565,-125.86
605908264,156.03,-286.055,-129.395
605908268,155.47,-283.92,-131.95
605908273,155.4,-280.105,-133.315
605908278,154.77,-275.625,-133.98
605908282,153.685,-270.725,-133.84
605908286,153.05501,-266.49,-132.3
605908291,152.46,-263.48,-129.465
605908295,152.53,-262.115,-126.385
605908300,153.05501,-263.41,-123.795
605908305,153.685,-268.555,-121.765
605908309,155.12,-276.465,-119.63
605908314,156.94,-286.265,-117.46
605908320,159.18001,-297.395,-114.73
605908324,162.085,-308.21,-111.37
605908329,165.725,-318.115,-107.695
605908334,169.575,-326.97,-104.3
605908339,173.215,-333.9,-101.325
605908343,176.295,-339.43,-98.595
605908348,178.08,-343.91,-96.95
605908353,178.15,-347.13,-95.83
605908357,175.105,-348.88,-94.885
605908361,169.505,-349.02,-94.92
605908366,162.4,-346.99,-96.53
605908370,154.63,-343.56,-99.12
605908375,147.07,-339.71,-102.2
605908380,139.44,-336.175,-105.14
605908384,132.02,-333.27,-106.96
605908389,124.95,-331.135,-107.485
605908394,117.6,-330.12,-107.415
605908398,109.41,-329.84,-107.73
605908403,100.765,-329.21,-108.71
605908407,91.875,-328.195,-109.655
605908412,82.775,-327.145,-111.055
605908417,74.795,-325.57,-113.05
605908421,68.88,-323.225,-115.22
605908426,65.1,-321.16,-117.95
605908431,62.93,-319.34,-121.275
605908435,61.74,-317.695,-124.88
605908440,60.935,-316.4,-129.045
605908444,59.255,-316.54,-133.35
605908449,57.785,-317.17,-137.165
605908454,56.735,-318.08,-140.91
605908458,55.58,-319.095,-144.83
605908463,55.23,-319.48,-148.225
605908469,55.475,-319.305,-150.78
605908473,56.455,-318.465,-152.355
605908478,55.895,-314.86002,-154.63
605908483,55.02,-310.695,-156.275
605908488,54.425,-306.39,-157.185
605908492,52.29,-301.49,-158.935
605908497,49.63,-295.785,-161.385
605908502,47.145,-288.89,-163.975
605908506,45.29,-281.26,-166.495
605908510,44.24,-273.56,-167.615
605908515,44.1,-265.58,-166.6
605908519,45.08,-256.34,-164.115
605908524,47.53,-246.33,-161.665
605908529,49.98,-234.605,-158.76
605908533,52.395,-222.425,-155.12
605908538,52.605,-210.63,-150.22
605908543,50.96,-198.205,-145.145
605908547,53.41,-191.1,-139.825
605908552,54.355,-183.82,-133.80501
605908556,55.755,-172.55,-123.76
605908561,56.49,-158.97,-112.28
605908566,58.73,-145.915,-102.340004
605908570,62.72,-135.765,-94.99
605908575,67.83,-127.295,-87.99
605908581,74.27,-118.335,-77.56
605908585,78.33,-109.165,-68.53
605908590,80.255,-101.92,-59.535
605908595,80.92,-94.325,-51.065
605908600,81.935,-87.465004,-40.32
605908604,78.505,-82.845,-32.655
605908609,85.785,-81.2,-20.02
605908614,100.975,-77.49,-4.48
605908619,109.76,-68.915,6.475
605908623,120.925,-61.705,16.73
605908628,133.14,-52.57,26.32
605908633,146.86,-48.86,38.605
605908638,165.655,-42.91,56.805
605908642,185.08,-40.53,72.1
605908647,198.31,-35.28,86.17
605908652,209.895,-24.255,102.655
605908656,220.85,-18.06,116.095
605908660,226.94,-15.89,128.66
605908665,230.16,-10.885,142.485
605908669,228.865,-8.925,150.29
605908674,224.14,-7.91,157.29
605908679,215.32,-5.46,161.91
605908683,203.91,-4.9,163.87
605908688,192.325,-5.075,164.745
605908694,178.36,-10.08,165.865
605908698,160.58,-17.045,167.72
605908703,141.785,-25.62,169.61
605908708,123.305,-36.715,171.115
605908713,105.035,-49.525,171.99
605908717,87.57,-64.19,172.165
605908722,71.365,-79.66,172.095
605908727,57.12,-94.465004,173.215
605908731,45.395,-109.025,175.0
605908735,35.805,-122.115,177.03
605908740,28.77,-132.58,179.515
605908744,23.66,-138.355,182.525
605908749,19.635,-139.125,185.325
605908754,15.575,-135.38,188.93001
605908758,12.81,-129.57,192.29
605908763,10.045,-121.625,194.46
605908768,9.1,-114.38,196.84
605908772,7.28,-109.025,197.96
605908777,4.76,-104.65,197.05
605908781,2.38,-99.12,196.245
605908786,0.455,-93.975,195.51
605908791,-0.875,-89.215004,195.3
605908795,-0.035,-83.685,196.455
605908800,3.22,-77.035,198.135
605908805,9.205,-70.595,199.675
605908809,15.085,-65.03,200.34
605908814,20.055,-60.655,200.375
605908818,24.605,-58.275,199.99
605908823,28.945,-57.82,199.815
605908828,32.69,-57.995,199.395
605908832,34.23,-58.73,199.64
605908837,32.55,-60.165,201.53
605908843,28.14,-62.23,202.545
605908847,20.615,-66.5,201.74
605908852,10.745,-72.94,199.99
605908857,0.49,-79.24,198.24
605908862,-9.205,-84.35,196.28
605908866,-19.565,-89.285,193.48
605908871,-26.18,-94.675,190.19
605908876,-30.24,-98.035,187.075
605908880,-35.245,-99.54,182.98
605908884,-39.585,-101.08,179.655
605908889,-40.670002,-100.87,172.865
605908893,-41.265,-94.045,166.075
605908898,-40.04,-87.255,161.63
605908903,-41.93,-78.61,154.245
605908907,-47.53,-66.22,146.545
605908912,-48.44,-56.21,140.105
605908917,-43.995,-49.63,133.175
605908921,-41.02,-44.94,126.595
605908926,-36.47,-44.94,121.73
605908930,-28.945,-46.445,118.090004
605908935,-24.675,-40.215,106.645
605908940,-20.895,-39.27,102.375
605908944,-21.455,-36.925,95.725
605908949,-17.08,-41.755,91.28
605908955,-14.21,-47.670002,84.21
605908959,-15.715,-51.38,77.42
605908964,-20.405,-54.705,73.99
605908969,-25.305,-54.6,73.36
605908974,-26.985,-52.605,72.31
605908978,-31.78,-45.605,69.055
605908983,-31.01,-37.695,65.415
605908988,-12.67,-33.355,57.645
605908993,2.03,-28.875,47.18
605908997,13.195,-24.15,36.015
605909002,31.115,-19.53,26.145
605909007,50.54,-15.995,17.01
605909012,60.445,-13.93,5.95
605909016,63.525,-12.915,-5.915
605909021,62.825,-13.72,-14.595
605909026,62.02,-18.34,-16.59
605909030,57.715,-27.09,-16.135
605909034,51.695,-37.625,-18.095
605909039,48.755,-45.395,-21.455
605909043,47.985,-50.26,-24.115
605909048,47.215,-52.605,-27.79
605909053,46.06,-53.760002,-32.165
605909057,45.64,-55.37,-35.77
605909062,46.025,-57.995,-38.815
605909067,46.69,-61.355,-41.09
605909071,49.315,-64.225,-42.84
605909076,54.005,-64.96,-44.975
605909080,56.0,-65.555,-47.46
605909085,61.285,-67.06,-51.31
605909090,74.48,-65.835,-57.68
605909094,81.76,-57.575,-57.4
605909099,77.49,-50.33,-52.78
605909105,67.76,-45.920002,-55.65
605909109,63.07,-41.195,-65.38
605909114,65.695,-35.56,-73.78
605909119,70.385,-31.395,-78.68
605909124,71.96,-30.31,-81.865
605909128,71.4,-33.670002,-85.715004
605909133,70.07,-40.18,-90.37
605909138,67.655,-48.16,-94.955
605909142,66.71,-57.085,-99.015
605909146,68.11,-64.925,-103.53
605909151,69.125,-72.065,-110.915
605909155,70.0,-78.505,-118.72
605909160,69.37,-82.46,-127.19
605909165,67.69,-84.28,-134.365
605909169,65.24,-84.175,-138.53
605909174,63.805,-82.81,-140.80501
605909179,63.735,-79.835,-142.38
605909183,64.96,-74.725,-144.865
605909188,67.340004,-67.865,-148.225
605909192,70.595,-59.885002,-152.355
605909197,73.395,-51.45,-157.78
605909202,75.18,-44.45,-162.82
605909206,75.985,-38.71,-165.2
605909211,75.985,-32.97,-164.01
605909217,76.545,-28.07,-160.37
605909221,80.85,-25.095,-154.385
605909226,86.45,-19.845,-146.825
605909231,89.39,-13.545,-141.54
605909236,92.61,-10.255,-141.715
605909240,97.755,-7.875,-141.575
605909245,103.425,-4.165,-138.46
605909250,107.555,0.07,-134.715
605909254,110.285,1.085,-135.55501
605909258,112.595,1.54,-136.955
605909263,115.465004,0.7,-137.515
605909267,117.11,-1.6800001,-138.145
605909272,117.04,-3.465,-136.955
605909277,115.815,-7.245,-137.48
605909281,114.87,-10.36,-137.83
605909286,113.785,-16.695,-141.435
605909291,112.245,-23.065,-144.30501
605909295,110.075,-27.72,-144.41
605909300,106.645,-33.25,-144.935
605909304,101.5,-38.325,-145.32
605909309,96.635,-42.385,-144.795
605909314,92.855,-45.255,-144.095
605909318,90.475,-45.885,-142.66
605909323,88.9,-45.255,-140.665
605909329,86.835,-44.555,-138.075
605909333,85.225,-42.84,-134.61
605909338,85.47,-40.6,-129.92
605909343,86.765,-38.605,-124.46
605909348,87.92,-36.82,-117.915
605909352,88.76,-35.315,-110.95
605909357,89.25,-34.37,-104.79
605909362,88.41,-34.125,-99.12
605909367,87.01,-34.58,-94.465004
605909371,85.085,-36.435,-90.265
605909376,82.635,-39.13,-86.065
605909381,79.66,-42.63,-83.37
605909386,76.23,-45.675,-81.235
605909390,73.36,-47.985,-78.89
605909395,71.085,-50.015,-77.07
605909400,69.37,-52.045002,-76.16
605909404,67.76,-53.48,-75.845
605909408,66.115,-53.795002,-75.53
605909413,65.03,-52.57,-74.795
605909417,63.91,-50.575,-74.9
605909422,62.755,-48.02,-76.055
605909427,61.285,-44.905,-77.525
605909431,58.8,-41.195,-79.135
605909436,55.72,-37.485,-80.43
605909441,52.605,-33.775,-81.235
605909445,49.455,-30.135,-81.76
605909450,45.5,-26.74,-82.04
605909454,41.86,-23.765,-81.340004
605909459,36.68,-22.225,-80.15
605909464,35.35,-21.385,-79.835
605909468,33.81,-20.86,-79.485
605909473,32.13,-21.07,-78.995
605909479,31.08,-21.42,-77.7
605909483,30.66,-22.435,-76.055
605909488,31.01,-24.36,-74.305
605909493,31.395,-26.145,-72.17
605909498,31.710001,-27.405,-69.545
605909502,33.845,-30.205,-67.9
605909507,36.33,-32.305,-67.375
605909512,37.905,-33.495,-66.71
605909516,37.94,-33.81,-65.345
605909520,38.185,-33.81,-63.945
605909525,38.08,-32.76,-62.23
605909529,37.03,-31.29,-60.62
605909534,35.665,-30.17,-58.8
605909539,34.3,-29.015,-56.735
605909543,33.985,-27.125,-54.46
605909548,34.545002,-24.710001,-52.08
605909553,35.91,-22.645,-50.085
605909557,36.995,-21.035,-48.51
605909562,37.73,-19.915,-46.76
605909566,38.29,-19.95,-45.22
605909571,38.675,-21.14,-44.03
605909576,38.29,-23.59,-42.945
605909580,36.75,-26.67,-42.105
605909585,34.755,-29.925,-41.615
605909590,33.11,-32.725,-41.125
605909594,31.64,-35.35,-40.81
605909599,30.695,-36.995,-40.18
605909603,30.065,-37.415,-39.165
605909608,29.19,-37.415,-38.185
605909613,28.385,-37.625,-37.24
605909617,27.895,-37.59,-36.295002
605909622,27.685,-37.065,-34.51
605909628,27.545,-36.505,-32.83
605909632,27.58,-35.49,-31.29
605909637,28.385,-34.265,-29.54
605909642,29.82,-33.495,-28.455
605909647,32.305,-32.795002,-27.44
605909651,35.77,-31.78,-26.145
605909656,39.48,-30.555,-25.095
605909661,42.735,-29.19,-23.38
605909666,44.555,-27.755001,-21.945
605909670,45.01,-26.880001,-20.545
605909675,43.75,-26.215,-19.355
605909680,41.615,-25.97,-18.095
605909685,38.885,-25.585001,-17.045
605909689,35.77,-25.165,-16.17
605909694,32.41,-25.375,-15.89
605909699,28.77,-26.67,-15.82
605909703,24.955,-28.175,-15.645
605909707,21.210001,-29.61,-15.61
605909712,17.36,-31.255001,-16.275
605909716,14.245,-32.305,-16.31
605909721,11.62,-32.41,-15.645
605909726,9.31,-32.165,-14.35
605909730,7.35,-31.15,-12.95
605909735,6.125,-29.61,-11.655
605909741,5.7400002,-28.0,-11.305
605909745,6.09,-26.215,-11.515
605909750,6.755,-23.905,-11.83
605909755,7.21,-21.35,-11.9
605909760,6.965,-18.62,-11.97
605909764,6.335,-16.905,-12.565
605909769,5.145,-15.8550005,-13.3
605909774,3.885,-14.77,-13.440001
605909778,2.275,-13.475,-12.95
605909782,0.665,-12.39,-12.145
605909787,-0.98,-11.865,-11.13
605909791,-2.345,-10.955,-9.555
605909796,-3.29,-9.695,-7.63
605909801,-4.025,-8.715,-5.705
605909805,-4.34,-8.295,-4.585
605909810,-4.305,-7.5950003,-3.92
605909815,-4.27,-6.825,-3.185
605909819,-4.83,-5.565,-2.03
605909824,-6.02,-4.585,-0.98
605909828,-7.945,-4.27,-0.35
605909833,-9.94,-4.13,0.28
605909838,-11.725,-4.13,0.7
605909842,-13.615,-4.34,1.015
605909847,-15.54,-4.725,0.875
605909853,-17.710001,-5.145,0.49
605909857,-20.195,-5.215,-0.035
605909862,-22.54,-5.04,-0.63
605909867,-24.185,-5.145,-1.645
605909872,-25.06,-5.285,-2.765
605909876,-24.92,-5.075,-3.7450001
